FECHA_CORTE;CODIGO_UNICO;SECTOR;OPMI;UF;UEI;UBIGEO;DEPRTAMENTO;PROVINCIA;FUNCION;TIPO_DE_INVERSION;NOMBRE_DE_INVERSION;COSTO_ACTUALIZADO;DEVENGADO_ACUMULADO_AL_31_DIC_2021);PIM_2022;MONTO_ANO_2022;MONTO_ANO_2023;MONTO_ANO_2024;MONTO_ANO_2025
20/10/2022;2132746;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;DIRECCION REGIONAL DE AGRICULTURA;150400;LIMA;CANTA;AGROPECUARIA;PROYECTO DE INVERSION;CONSTRUCCION DE LA REPRESA ACOMACHAY - GURUTU - CC HUACOS, DISTRITO DE HUAROS, PROVINCIA DE CANTA;5882365;70000;0;0;250000;5562365;0
20/10/2022;2106055;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;DIRECCION REGIONAL DE AGRICULTURA;150900;LIMA;OYON;AGROPECUARIA;PROYECTO DE INVERSION;INSTALACIÓN DEL SERVICIO DE AGUA PARA EL SISTEMA DE RIEGO DE LA LAGUNA MATACOCHA EN LAS COMUNIDADES CAMPESINAS DE PUMAHUAIN, CAUJUL Y CENTRO POBLADO DE AGUAR, DISTRITO DE CAUJUL, PROVINCIA DE OYÓN, REGIÓN LIMA;9039406;507317;0;0;4965345;3566744;0
20/10/2022;2092478;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;DIRECCION REGIONAL DE AGRICULTURA;150600;LIMA;HUARAL;AGROPECUARIA;PROYECTO DE INVERSION;REPRESAMIENTO DE LAS LAGUNAS CALLAUPARAC Y CHUCUNI - YANCAO, DISTRITO DE IHUARI - HUARAL - LIMA;5977746;423632;0;0;5554114;0;0
20/10/2022;2107404;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;DIRECCION REGIONAL DE AGRICULTURA;150200;LIMA;BARRANCA;AGROPECUARIA;PROYECTO DE INVERSION;MEJORAMIENTO DE LA INFRAESTRUCTURA DE RIEGO EN EL VALLE MEDIO Y MEDIO ALTO DEL RIO SUPE;2707736;691794;0;600000;2015942;0;0
20/10/2022;2397185;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;MUNICIPALIDAD PROVINCIAL DE CAJATAMBO;DIRECCION REGIONAL DE AGRICULTURA;150300;LIMA;CAJATAMBO;AGROPECUARIA;PROYECTO DE INVERSION;MEJORAMIENTO DEL CANAL DE RIEGO  JUNTUCANCHA-CUNYA PARA LA LOCALIDAD DE HUANCAPON - DISTRITO DE HUANCAPON - PROVINCIA DE CAJATAMBO - DEPARTAMENTO DE LIMA;4346641;1015369;2167230;1135211;0;100000;2096062
20/10/2022;2403249;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA SUB REGIONAL LIMA SUR;150500;LIMA;CAÑETE;EDUCACION;PROYECTO DE INVERSION;MEJORAMIENTO DE LOS SERVICIOS EDUCATIVOS DE NIVEL INICIAL I.E.I. N° 023 NIÑO JESÚS DE PRAGA CERCADO DE SAN VICENTE - DISTRITO DE SAN VICENTE DE CAÑETE - PROVINCIA DE CAÑETE - REGIÓN LIMA;4513994;119900;4394094;3000000;0;0;0
20/10/2022;2204639;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;MUNICIPALIDAD DISTRITAL DE HUAURA;GERENCIA REGIONAL DE DESARROLLO ECONOMICO;150400;LIMA;CANTA;AGROPECUARIA;PROYECTO DE INVERSION;CONSTRUCCION DE LA PRESA RIU RIU, DISTRITO DE LACHAQUI - CANTA - LIMA;6245489;109500;0;0;299999;5835990;0
20/10/2022;2334554;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;MUNICIPALIDAD DISTRITAL DE LEONCIO PRADO;DIRECCION REGIONAL DE AGRICULTURA;150300;LIMA;CAJATAMBO;AGROPECUARIA;PROYECTO DE INVERSION;CREACION DE LA PRESA EN LAS  LAGUNAS URUPUNCHE PARA EL SERVICIO DE RIEGO DE LAS MICROCUENCAS DE  GUERORAGRA Y HUACAR, DISTRITO DE MANAS - CAJATAMBO - LIMA;9493698;364322;0;0;120000;5000000;4009376
20/10/2022;2466794;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;MUNICIPALIDAD DISTRITAL DE CALLAHUANCA;DIRECCION REGIONAL DE AGRICULTURA;151000;LIMA;YAUYOS;AGROPECUARIA;PROYECTO DE INVERSION;CREACION DE LA REPRESA DE COCHATUPE DEL DISTRITO DE SAN JOAQUIN - PROVINCIA DE YAUYOS - DEPARTAMENTO DE LIMA;10931750;0;10931750;1500000;0;0;0
20/10/2022;2550453;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE DESARROLLO ECONOMICO;150900;LIMA;OYON;AGROPECUARIA;PROYECTO DE INVERSION;MEJORAMIENTO DEL SISTEMA DE  RIEGO  TOMA YARUYACU- SECTOR GASIL,EN  LA COMUNIDAD CAMPEISNA DE  YARUCAYA  DISTRITO DE COCHAMARCA - PROVINCIA DE OYON - DEPARTAMENTO DE LIMA;86150;0;86151;86150;0;0;0
20/10/2022;2211131;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;MUNICIPALIDAD DISTRITAL DE HUAURA;DIRECCION REGIONAL DE AGRICULTURA;150800;LIMA;HUAURA;AGROPECUARIA;PROYECTO DE INVERSION;MEJORAMIENTO DE LA INFRAESTRUCTURA DE RIEGO EN EL SECTOR DE HUANCOY ALTO - AMBAR, DISTRITO DE AMBAR - HUAURA - LIMA;938491;43181;0;0;0;895311;0
20/10/2022;2550605;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE DESARROLLO ECONOMICO;150300;LIMA;CAJATAMBO;AGROPECUARIA;PROYECTO DE INVERSION;MEJORAMIENTO DEL SISTEMA DE RIEGO  TUPIOC , EN LA COMUNIDAD CAMPESINA DE COPA  DISTRITO DE COPA - PROVINCIA DE CAJATAMBO - DEPARTAMENTO DE LIMA;67052;0;67052;67052;0;0;0
20/10/2022;2550313;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE DESARROLLO ECONOMICO;150700;LIMA;HUAROCHIRI;AGROPECUARIA;PROYECTO DE INVERSION;MEJORAMIENTO DEL SISTEMA DE RIEGO  CUCULI-LA PERLA-SARITA COLONIA  DISTRITO DE MARIATANA - PROVINCIA DE HUAROCHIRI - DEPARTAMENTO DE LIMA;92128;0;92129;92128;0;0;0
20/10/2022;2550341;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE DESARROLLO ECONOMICO;150700;LIMA;HUAROCHIRI;AGROPECUARIA;PROYECTO DE INVERSION;MEJORAMIENTO DEL SISTEMA DE RIEGO  SAN PEDRO DE LA REPRESA PUMASAULI, EN LA COMUNIDAD CAMPESINA  DE MATARA  DISTRITO DE SANTO DOMINGO DE LOS OLLEROS - PROVINCIA DE HUAROCHIRI - DEPARTAMENTO DE LIMA;91692;0;91692;91692;0;0;0
20/10/2022;2078403;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;DIRECCION REGIONAL DE AGRICULTURA;150400;LIMA;CANTA;AGROPECUARIA;PROYECTO DE INVERSION;MEJORAMIENTO DE LA REPRESA YANACOCHA - CANTA;3781607;680981;0;0;3100627;0;0
20/10/2022;2135518;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;MUNICIPALIDAD PROVINCIAL DE OYON;DIRECCION REGIONAL DE AGRICULTURA;150900;LIMA;OYON;AGROPECUARIA;PROYECTO DE INVERSION;MEJORAMIENTO DEL SERVICIO DE RIEGO DE CATÁN A PICHUANCAN  EN LA COMUNIDAD CAMPESINA DE SAN PEDRO DE NAVÁN, DISTRITO DE NAVÁN, PROVINCIA DE OYON - LIMA;5590599;37500;14000;1600000;4055575;1483524;0
20/10/2022;2550381;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE DESARROLLO ECONOMICO;150900;LIMA;OYON;AGROPECUARIA;PROYECTO DE INVERSION;MEJORAMIENTO DEL SISTEMA DE RIEGO YANARRUMI-JARAPATA, EN LA COMUNIDAD CAMPESINA DE PALPAS,  DISTRITO DE PACHANGARA - PROVINCIA DE OYON - DEPARTAMENTO DE LIMA;87047;0;87048;87047;0;0;0
20/10/2022;2550182;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE DESARROLLO ECONOMICO;150600;LIMA;HUARAL;AGROPECUARIA;PROYECTO DE INVERSION;MEJORAMIENTO DEL SISTEMA DE RIEGO   COCHATAMA - CARANIN, EN EL SECTOR CARARIN  DISTRITO DE VEINTISIETE DE NOVIEMBRE - PROVINCIA DE HUARAL - DEPARTAMENTO DE LIMA;120302;0;120302;120302;0;0;0
20/10/2022;2550448;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE DESARROLLO ECONOMICO;150900;LIMA;OYON;AGROPECUARIA;PROYECTO DE INVERSION;MEJORAMIENTO DEL SISTEMA DE RIEGO LA CHIMBA EN EL SECTOR  LA CHIMBA,  DISTRITO DE ANDAJES - PROVINCIA DE OYON - DEPARTAMENTO DE LIMA;79307;0;79307;79307;0;0;0
20/10/2022;2550680;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE DESARROLLO ECONOMICO;150400;LIMA;CANTA;AGROPECUARIA;PROYECTO DE INVERSION;MEJORAMIENTO DEL SISTEMA DE RIEGO  MACHURRUMI, EN LA LOCALIDAD DE  MACHURRUMI  DISTRITO DE ARAHUAY - PROVINCIA DE CANTA - DEPARTAMENTO DE LIMA;97826;0;97826;97826;0;0;0
20/10/2022;2550356;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE DESARROLLO ECONOMICO;150700;LIMA;HUAROCHIRI;AGROPECUARIA;PROYECTO DE INVERSION;MEJORAMIENTO DEL SISTEMA RIEGO COMITE TARA  DISTRITO DE SAN MATEO DE OTAO - PROVINCIA DE HUAROCHIRI - DEPARTAMENTO DE LIMA;95512;0;95512;95512;0;0;0
20/10/2022;2550275;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE DESARROLLO ECONOMICO;151000;LIMA;YAUYOS;AGROPECUARIA;PROYECTO DE INVERSION;MEJORAMIENTO DEL SISTEMA DE RIEGO  SAN ANTONIO DE CCHICHE  DISTRITO DE HUANGASCAR - PROVINCIA DE YAUYOS - DEPARTAMENTO DE LIMA;87012;0;87012;87012;0;0;0
20/10/2022;2549824;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE DESARROLLO ECONOMICO;150800;LIMA;HUAURA;AGROPECUARIA;PROYECTO DE INVERSION;MEJORAMIENTO DEL SISTEMA DE RIEGO SAN CRISTOBAL, EN LA COMUNIDAD CAMPESINA DE HUANANGUI DISTRITO DE LEONCIO PRADO - PROVINCIA DE HUAURA - DEPARTAMENTO DE LIMA;82810;0;82811;82810;0;0;0
20/10/2022;2550306;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE DESARROLLO ECONOMICO;151000;LIMA;YAUYOS;AGROPECUARIA;PROYECTO DE INVERSION;MEJORAMIENTO DEL SISTEMA DE RIEGO  CASCA,  EN LA LOCALIDAD DE CASCA  DISTRITO DE COCHAS - PROVINCIA DE YAUYOS - DEPARTAMENTO DE LIMA;87128;0;87129;87128;0;0;0
20/10/2022;2550277;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE DESARROLLO ECONOMICO;151000;LIMA;YAUYOS;AGROPECUARIA;PROYECTO DE INVERSION;MEJORAMIENTO DEL SISTEMA DE RIEGO  EL OLIVAR EN EL ANEXO DE SANTA CRUZ  DISTRITO DE TAURIPAMPA - PROVINCIA DE YAUYOS - DEPARTAMENTO DE LIMA;93852;0;93852;93852;0;0;0
20/10/2022;2550272;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE DESARROLLO ECONOMICO;150600;LIMA;HUARAL;AGROPECUARIA;PROYECTO DE INVERSION;MEJORAMIENTO DEL SISTEMA DE RIEGO   GASGALLO  DISTRITO DE SANTA CRUZ DE ANDAMARCA - PROVINCIA DE HUARAL - DEPARTAMENTO DE LIMA;100369;0;100369;100369;0;0;0
20/10/2022;2107802;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;DIRECCION REGIONAL DE AGRICULTURA;150600;LIMA;HUARAL;AGROPECUARIA;PROYECTO DE INVERSION;MEJORAMIENTO DE INFRAESTRUCTURA E IMPLEMENTACION DE RIEGO TECNIFICADO EN EL LUGAR DENOMINADO TRANCA-ROSAS NEICO;1000233;135959;864274;188498;0;0;0
20/10/2022;2527670;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE DESARROLLO ECONOMICO;150200;LIMA;BARRANCA;AGROPECUARIA;INVERSIONES IOARR;"REPARACION DE CANAL DE RIEGO; EN EL(LA) SECTOR DE  VINTO EN LA LOCALIDAD LAS HUERTAS, DISTRITO DE BARRANCA, PROVINCIA BARRANCA, DEPARTAMENTO LIMA";49978;6820;36646;36645;6512;0;0
20/10/2022;2528536;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE DESARROLLO ECONOMICO;150800;LIMA;HUAURA;AGROPECUARIA;INVERSIONES IOARR;"REPARACION DE CANAL DE RIEGO; EN EL(LA) SECTOR MICHIPENCA EN LA LOCALIDAD MICHIPENCA, DISTRITO DE LEONCIO PRADO, PROVINCIA HUAURA, DEPARTAMENTO LIMA";77754;8512;61932;61931;7310;0;0
20/10/2022;2528724;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE DESARROLLO ECONOMICO;150600;LIMA;HUARAL;AGROPECUARIA;INVERSIONES IOARR;"REPARACION DE CANAL DE RIEGO; EN EL(LA) SECTOR DE YAURINGA TOMA ALTA COMUNIDAD CAMPESINA IHUARI EN LA LOCALIDAD IHUARI, DISTRITO DE IHUARI, PROVINCIA HUARAL, DEPARTAMENTO LIMA";43600;6000;34225;34225;3375;0;0
20/10/2022;2528601;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE DESARROLLO ECONOMICO;150600;LIMA;HUARAL;AGROPECUARIA;INVERSIONES IOARR;"REPARACION DE CANAL DE RIEGO; EN EL(LA) SECTOR LAS SALINAS BAJO DE LA COMSION DE USUARIOS DE LAS SALINAS EN LA LOCALIDAD LAS SALINAS, DISTRITO DE CHANCAY, PROVINCIA HUARAL, DEPARTAMENTO LIMA";53706;7500;42004;42003;4202;0;0
20/10/2022;2528532;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE DESARROLLO ECONOMICO;150800;LIMA;HUAURA;AGROPECUARIA;INVERSIONES IOARR;"REPARACION DE CANAL DE RIEGO; EN EL(LA) SECTOR SANTA ROSA ,DE LA COMISION DE USUARIOS DEL SUB SECTOR HIDRAULICO IRRIGACIÓN SANTA ROSA IRRIGACIÓN SANTA ROSA DISTRITO DE SAYAN, PROVINCIA HUAURA, DEPARTAMENTO LIMA";92288;9500;75068;75068;7720;0;0
20/10/2022;2528739;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE DESARROLLO ECONOMICO;150500;LIMA;CAÑETE;AGROPECUARIA;INVERSIONES IOARR;"REPARACION DE CANAL DE RIEGO; EN EL(LA) SECTOR SANTA ADELA TERCERA ETAPA, COMISIÓN DE REGANTES CANAL NUEVO IMPERIAL EN LA LOCALIDAD SANTA ADELA, DISTRITO DE NUEVO IMPERIAL, PROVINCIA CAÑETE, DEPARTAMENTO LIMA";42600;9490;27175;27175;5935;0;0
20/10/2022;2528741;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE DESARROLLO ECONOMICO;151000;LIMA;YAUYOS;AGROPECUARIA;INVERSIONES IOARR;"REPARACION DE CANAL DE RIEGO; EN EL(LA) SECTOR SAN JUAN DE VISCAS EN LA LOCALIDAD SAN JUAN DE VISCAS, DISTRITO DE QUINOCAY, PROVINCIA YAUYOS, DEPARTAMENTO LIMA";50160;8300;34460;34460;7400;0;0
20/10/2022;2528540;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE DESARROLLO ECONOMICO;150900;LIMA;OYON;AGROPECUARIA;INVERSIONES IOARR;"REPARACION DE CANAL DE RIEGO; EN EL(LA) SECTOR MANCA PACCHA MUJUN COCHAMARCA DISTRITO DE COCHAMARCA, PROVINCIA OYON, DEPARTAMENTO LIMA";68966;9500;53988;53988;5477;0;0
20/10/2022;2528725;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE DESARROLLO ECONOMICO;150600;LIMA;HUARAL;AGROPECUARIA;INVERSIONES IOARR;"REPARACION DE CANAL DE RIEGO; EN EL(LA) SECTOR DEL OLIVAR COMISION  DE USUARIOS PALPA EN LA LOCALIDAD EL OLIVAR, DISTRITO DE AUCALLAMA, PROVINCIA HUARAL, DEPARTAMENTO LIMA";129802;22256;94784;94784;12761;0;0
20/10/2022;2528551;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE DESARROLLO ECONOMICO;150800;LIMA;HUAURA;AGROPECUARIA;INVERSIONES IOARR;"REPARACION DE CANAL DE RIEGO; EN EL(LA) SECTOR DE PEDREGAL ,COMISION DE REGANTES MARGEN IZQUIERDA PEDREGAL DISTRITO DE SANTA MARIA, PROVINCIA HUAURA, DEPARTAMENTO LIMA";61936;8820;47996;47996;5120;0;0
20/10/2022;2533904;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE DESARROLLO ECONOMICO;150600;LIMA;HUARAL;AGROPECUARIA;INVERSIONES IOARR;"REPARACION DE CANAL DE RIEGO; EN EL(LA) TUNASIRCA PROGRESIVA 0+00 AL 1+107.82 HUAYOPAMPA DISTRITO DE ATAVILLOS BAJO, PROVINCIA HUARAL, DEPARTAMENTO LIMA";64112;3700;50957;50957;9455;0;0
20/10/2022;2528730;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE DESARROLLO ECONOMICO;150600;LIMA;HUARAL;AGROPECUARIA;INVERSIONES IOARR;"REPARACION DE CANAL DE RIEGO; EN EL(LA) SECTOR GRANADOS EN LA COMISION DE USUARIOS LA ESPERANZA CENTRO POBLADO GRANADOS DISTRITO DE HUARAL, PROVINCIA HUARAL, DEPARTAMENTO LIMA";82214;13800;59817;59816;8597;0;0
20/10/2022;2528752;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE DESARROLLO ECONOMICO;150900;LIMA;OYON;AGROPECUARIA;INVERSIONES IOARR;"REPARACION DE CANAL DE RIEGO; EN EL(LA) SECTOR DE CAYANGURAN, SEGUNDA ETAPA, EN LA COMUNIDAD CAMPESINA DE VIROC EN LA LOCALIDAD VIROC, DISTRITO DE OYON, PROVINCIA OYON, DEPARTAMENTO LIMA";84354;12012;61931;61931;10410;0;0
20/10/2022;2528746;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE DESARROLLO ECONOMICO;151000;LIMA;YAUYOS;AGROPECUARIA;INVERSIONES IOARR;"REPARACION DE CANAL DE RIEGO; EN EL(LA) SECTOR PUEBLO NUEVO - ICAHUARANGO EN LA LOCALIDAD PUEBLO NUEVO, DISTRITO DE CHOCOS, PROVINCIA YAUYOS, DEPARTAMENTO LIMA";36500;7494;26000;26000;3006;0;0
20/10/2022;2493109;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;DIRECCION REGIONAL DE AGRICULTURA;151000;LIMA;YAUYOS;PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA;PROYECTO DE INVERSION;MEJORAMIENTO DEL SERVICIO DE APOYO AL DESARROLLO AGROPECUARIO DEL CULTIVO DE PALTO EN LOS 6 DISTRITOS DE LA PROVINCIA DE YAUYOS - DEPARTAMENTO DE LIMA;3058545;0;6000;6000;3052545;0;0
20/10/2022;2490737;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;MUNICIPALIDAD DISTRITAL DE CHICLA;GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE;150700;LIMA;HUAROCHIRI;ORDEN PUBLICO Y SEGURIDAD;PROYECTO DE INVERSION;MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL  DISTRITO DE CHICLA - PROVINCIA DE HUAROCHIRI - DEPARTAMENTO DE LIMA;405909;0;390710;390710;809750;0;0
20/10/2022;2474731;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;MUNICIPALIDAD DISTRITAL DE SAN BARTOLOME;GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE;150700;LIMA;HUAROCHIRI;ORDEN PUBLICO Y SEGURIDAD;PROYECTO DE INVERSION;MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA EN  DISTRITO DE CUENCA - PROVINCIA DE HUAROCHIRI - DEPARTAMENTO DE LIMA;454110;0;454110;454110;537467;0;0
20/10/2022;2478593;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;MUNICIPALIDAD DISTRITAL DE HUANZA;GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE;150700;LIMA;HUAROCHIRI;ORDEN PUBLICO Y SEGURIDAD;PROYECTO DE INVERSION;MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL  DISTRITO DE SAN MATEO DE OTAO - PROVINCIA DE HUAROCHIRI - DEPARTAMENTO DE LIMA;500910;28000;472910;472910;458257;0;0
20/10/2022;2474899;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;MUNICIPALIDAD DISTRITAL DE SANGALLAYA;GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE;150700;LIMA;HUAROCHIRI;ORDEN PUBLICO Y SEGURIDAD;PROYECTO DE INVERSION;MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL  DISTRITO DE SANGALLAYA - PROVINCIA DE HUAROCHIRI - DEPARTAMENTO DE LIMA;236555;0;236555;236555;422098;0;0
20/10/2022;2469807;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE;150700;LIMA;HUAROCHIRI;ORDEN PUBLICO Y SEGURIDAD;PROYECTO DE INVERSION;MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA DEL  DISTRITO DE SURCO - PROVINCIA DE HUAROCHIRI - DEPARTAMENTO DE LIMA;426909;0;410710;410710;942777;0;0
20/10/2022;2478691;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;MUNICIPALIDAD DISTRITAL DE HUANZA;GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE;150700;LIMA;HUAROCHIRI;ORDEN PUBLICO Y SEGURIDAD;PROYECTO DE INVERSION;MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL  DISTRITO DE SANTA CRUZ DE COCACHACRA - PROVINCIA DE HUAROCHIRI - DEPARTAMENTO DE LIMA;633125;0;610465;610465;466321;0;0
20/10/2022;2533785;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;DIRECCION REGIONAL DE AGRICULTURA;150000;LIMA;MULTIPROVINCIAL;ORDEN PUBLICO Y SEGURIDAD;PROYECTO DE INVERSION;CREACION DEL SERVICIO DE LIMPIEZA Y DESCOLMATACION DE CAUCES DE LOS RIOS DE LAS 9 PROVINCIAS DEL DEPARTAMENTO DE LIMA;11439900;707977;1370853;1375002;4182394;3000000;2174528
20/10/2022;2334937;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;DIRECCION REGIONAL DE AGRICULTURA;150300;LIMA;CAJATAMBO;ORDEN PUBLICO Y SEGURIDAD;PROYECTO DE INVERSION;INSTALACION DE LA DEFENSA RIBEREÑA DEL RIO RAJANYA (PROGRESIVA KM. 8+730 - 9+230), EN EL CENTRO POBLADO DE RAJANYA, DISTRITO GORGOR, PROVINCIA DE CAJATAMBO, REGION LIMA;1013533;56150;0;0;957383;0;0
20/10/2022;2230763;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE;150500;LIMA;CAÑETE;ORDEN PUBLICO Y SEGURIDAD;PROYECTO DE INVERSION;MEJORAMIENTO DE LOS SERVICIOS DE ATENCIÓN DE EMERGENCIAS DE LA COMPAÑÍA DE BOMBEROS VIRGEN DEL CARMEN N 183 EN EL DISTRITO DE IMPERIAL, PROVINCIA DE DE CAÑETE, REGIÓN LIMA;6870748;106000;0;0;300000;3000000;3464749
